R_sum,S_sum,TSE_value,R_std,S_std,Run
0.026099491400644676,0.4814363480982234,5.069884701654735,1.1943193218559378,1.5901731546624371,8
0.01314846664394928,0.3697597220732846,4.834703090803948,1.1930396464137565,1.5819180062255587,8
0.02837552602952189,0.2573038202137351,4.859270222710023,1.1962182334287108,1.5734441065271618,8
0.019982316861056126,0.3214720931163935,4.897317835574201,1.1936732824084348,1.57741897265426,8
0.0,0.2668910151475923,4.815493874394817,1.1904624559715806,1.572811004595509,8
0.0008591980497322523,0.1916651042051216,4.858352226791968,1.1894956910286345,1.5671687429158134,8
0.0034479311241684923,0.153276011367067,4.913016923842506,1.1905346476150256,1.563540263292119,8
0.02711101459323818,0.14928087520018912,4.84373404030957,1.1928620926386355,1.5639299933272282,8
0.024953952639358064,0.08046837201772095,4.835134401445611,1.1928740319338866,1.5589812435515167,8
0.04239475533247714,0.10748596176758174,4.8439665630636615,1.1981068194088762,1.5610896182249403,8
0.03757185411111682,0.10482601625578088,4.845885798876521,1.1955510452840785,1.5613539028757355,8
0.04710768036949069,0.23242250666225625,4.788537084669756,1.1976233521398958,1.571652916280255,8
0.03499844745713122,0.17067239545657806,5.011691258068777,1.1937475777315862,1.5666430533697626,8
0.049745740534413885,0.2449227038514676,4.856517350304415,1.1940575598629912,1.572183782989475,8
0.08838379167088957,0.27171546136697045,4.969459871178829,1.2047921004768563,1.5749932564979952,8
0.09820139270454116,0.2474402004875404,4.8802710975262595,1.2069300736023036,1.5724589280214407,8
0.10300100562692757,0.2252643106535322,4.851387516556722,1.2116687019150298,1.571055959892066,8
0.18662242542601445,0.437970642480468,4.773440643506184,1.2360811559056188,1.5860292317394857,8
0.21387085743997625,0.7751514162196123,5.062756820407349,1.2433507954965046,1.6111684400586515,8
0.15512922072712634,0.3055443721794033,5.014725027924335,1.2313052882227224,1.5779703787637762,8
0.18714487401010166,0.45808423423783357,4.805033244199288,1.2320643304507044,1.589180737293524,8
0.19103196162948924,0.3931680345552717,4.924916483401297,1.2358343456570173,1.58633129814204,8
0.2591529029458951,0.4730739758750046,4.986307983697777,1.2526528608989038,1.592770127485137,8
0.24134884617078994,0.4436937827104796,5.0760970364479325,1.2477676214019406,1.5905824991251412,8
0.26974894524079907,0.35096819684697683,4.927808344313613,1.2536181226711676,1.5829033559412307,8
0.3036944430235476,0.23399516341610888,4.849591559577965,1.267582657813773,1.5751071133844006,8
0.33938267860787447,0.26107297251293443,4.885888567581702,1.2745324663735103,1.5777300343221448,8
0.4028456417035891,0.3541735434258357,4.821114073063424,1.2930900215552408,1.5844776348456684,8
0.4418885187040977,0.30051550494571067,4.932307393355441,1.2999893444991706,1.58054777261222,8
0.4479040711852418,0.201135923041312,4.8773209195914555,1.3051987293355445,1.5732820159352583,8
