Time Prey Predators Resource
9.900000000000000355e+00 1.749710043203565263e-11 1.212177896038699600e+03 1.593489877780117706e-02
1.000000000000000000e+01 1.325796889958198791e-11 1.200056117078314628e+03 1.601454787959024836e-02
1.010000000000000142e+01 1.007803076776378893e-11 1.188055555907533062e+03 1.609459497241379905e-02
1.020000000000000107e+01 7.685000696747289219e-12 1.176175000348458980e+03 1.617504204367711806e-02
1.030000000000000071e+01 5.878462609406114963e-12 1.164413250344975268e+03 1.625589109069697918e-02
1.040000000000000036e+01 4.510426255075711559e-12 1.152769117841526167e+03 1.633714412075093839e-02
1.050000000000000000e+01 3.471267110882885692e-12 1.141241426663111497e+03 1.641880315112688449e-02
1.060000000000000142e+01 2.679526285406127051e-12 1.129829012396480721e+03 1.650087020917282224e-02
1.070000000000000107e+01 2.074487123214539468e-12 1.118530722272516186e+03 1.658334733234691563e-02
1.080000000000000071e+01 1.610755626564708250e-12 1.107345415049791200e+03 1.666623656826777058e-02
1.090000000000000036e+01 1.254291507339551520e-12 1.096271960899293390e+03 1.674953997476497092e-02
1.100000000000000000e+01 9.794926733388812070e-13 1.085309241290300633e+03 1.683325961992985717e-02
1.110000000000000142e+01 7.670470638533766037e-13 1.074456148877397709e+03 1.691739758216656217e-02
1.120000000000000107e+01 6.023451414076881255e-13 1.063711587388623911e+03 1.700195595024329986e-02
1.130000000000000071e+01 4.743032505587792512e-13 1.053074471514737752e+03 1.708693682334390049e-02
1.140000000000000036e+01 3.744889654715715384e-13 1.042543726799590331e+03 1.717234231111961981e-02
1.150000000000000000e+01 2.964690496570286278e-13 1.032118289531594428e+03 1.725817453374117391e-02
1.160000000000000142e+01 2.353219891168430380e-13 1.021797106636278500e+03 1.734443562195105495e-02
1.170000000000000107e+01 1.872725388662528843e-13 1.011579135569915707e+03 1.743112771711610373e-02
1.180000000000000071e+01 1.494169839852202264e-13 1.001463344214216590e+03 1.751825297128033546e-02
1.190000000000000036e+01 1.195160327376086623e-13 9.914487107720744916e+02 1.760581354721801883e-02
1.200000000000000000e+01 9.583827119263244992e-14 9.815342236643537035e+02 1.769381161848704309e-02
1.210000000000000142e+01 7.704152001331682721e-14 9.717188814277101301e+02 1.778224936948251747e-02
1.220000000000000107e+01 6.208267979835748048e-14 9.620016926134330788e+02 1.787112899549066561e-02
1.230000000000000071e+01 5.014904606454856349e-14 9.523816756872987526e+02 1.796045270274296279e-02
1.240000000000000036e+01 4.060584655523300186e-14 9.428578589304257775e+02 1.805022270847054730e-02
1.250000000000000000e+01 3.295606769234400110e-14 9.334292803411215118e+02 1.814044124095891622e-02
1.260000000000000142e+01 2.680961435865147207e-14 9.240949875377102671e+02 1.823111053960286762e-02
1.270000000000000107e+01 2.185957599975066793e-14 9.148540376623332122e+02 1.832223285496173068e-02
1.280000000000000071e+01 1.786391688917474337e-14 9.057054972857098392e+02 1.841381044881485948e-02
1.290000000000000036e+01 1.463131677105332915e-14 8.966484423128526942e+02 1.850584559421740785e-02
1.300000000000000000e+01 1.201019494159320431e-14 8.876819578897241172e+02 1.859834057555637826e-02
1.310000000000000142e+01 9.880181966474086774e-15 8.788051383108269192e+02 1.869129768860694485e-02
1.320000000000000107e+01 8.145477764780937653e-15 8.700170869277186512e+02 1.878471924058905049e-02
1.330000000000000071e+01 6.729666902600013088e-15 8.613169160584415067e+02 1.887860755022430226e-02
1.340000000000000036e+01 5.571662181474390400e-15 8.527037468978570587e+02 1.897296494779312018e-02
1.350000000000000000e+01 4.622523847268630764e-15 8.441767094288784392e+02 1.906779377519219471e-02
1.360000000000000142e+01 3.842959866454286039e-15 8.357349423345896184e+02 1.916309638599221141e-02
1.370000000000000107e+01 3.201357128080506710e-15 8.273775929112437098e+02 1.925887514549586357e-02
1.380000000000000071e+01 2.672227442516664789e-15 8.191038169821313204e+02 1.935513243079615628e-02
1.390000000000000036e+01 2.234978316075055884e-15 8.109127788123099663e+02 1.945187063083499493e-02
1.400000000000000000e+01 1.872938565790989924e-15 8.028036510241868200e+02 1.954909214646206525e-02
1.410000000000000142e+01 1.572584324524860810e-15 7.947756145139449018e+02 1.964679939049400123e-02
1.420000000000000107e+01 1.322922952432497832e-15 7.868278583688054368e+02 1.974499478777384104e-02
1.430000000000000071e+01 1.115001636810622023e-15 7.789595797851173984e+02 1.984368077523079171e-02
1.440000000000000036e+01 9.415146528821251489e-16 7.711699839872662778e+02 1.994285980194027488e-02
1.450000000000000000e+01 7.964888498719870653e-16 7.634582841473936696e+02 2.004253432918426739e-02
1.460000000000000142e+01 6.750312842899910780e-16 7.558237013059197125e+02 2.014270683051195415e-02
1.470000000000000107e+01 5.731263251047299404e-16 7.482654642928605426e+02 2.024337979180066902e-02
1.480000000000000071e+01 4.874722180928173405e-16 7.407828096499318917e+02 2.034455571131713394e-02
1.490000000000000036e+01 4.153491842807881006e-16 7.333749815534325762e+02 2.044623709977901049e-02
1.500000000000000000e+01 3.545127674877668979e-16 7.260412317378982152e+02 2.054842648041675310e-02
1.510000000000000142e+01 3.031074370084319536e-16 7.187808194205192649e+02 2.065112638903575382e-02
1.520000000000000107e+01 2.595964697192682791e-16 7.115930112263140472e+02 2.075433937407882012e-02
1.530000000000000071e+01 2.227049405333459963e-16 7.044770811140508613e+02 2.085806799668893027e-02
1.540000000000000036e+01 1.913732871899524614e-16 6.974323103029103095e+02 2.096231483077231825e-02
1.550000000000000000e+01 1.647194206978850266e-16 6.904579871998812450e+02 2.106708246306187443e-02
1.560000000000000142e+01 1.420077543405176811e-16 6.835534073278823826e+02 2.117237349318083425e-02
1.570000000000000107e+01 1.226238438833675924e-16 6.767178732546035462e+02 2.127819053370680336e-02
1.580000000000000071e+01 1.060535866498974439e-16 6.699506945220574607e+02 2.138453621023609849e-02
1.590000000000000036e+01 9.186613091100604076e-17 6.632511875768368554e+02 2.149141316144838679e-02
1.600000000000000000e+01 7.969981015579277180e-17 6.566186757010684687e+02 2.159882403917166155e-02
1.610000000000000142e+01 6.925054761792323351e-17 6.500524889440578136e+02 2.170677150844753378e-02
1.619999999999999929e+01 6.026228150810900244e-17 6.435519640546172013e+02 2.181525824759683943e-02
1.630000000000000071e+01 5.251904595585473499e-17 6.371164444140709975e+02 2.192428694828558317e-02
1.640000000000000213e+01 4.583841081750992278e-17 6.307452799699302659e+02 2.203386031559119093e-02
1.650000000000000000e+01 4.006603853602694140e-17 6.244378271702310030e+02 2.214398106806910599e-02
1.660000000000000142e+01 3.507116074266400549e-17 6.181934488985286862e+02 2.225465193781969719e-02
1.669999999999999929e+01 3.074281334414141196e-17 6.120115144095434516e+02 2.236587567055550729e-02
1.680000000000000071e+01 2.698669809316001328e-17 6.058913992654480580e+02 2.247765502566883428e-02
1.690000000000000213e+01 2.372256241621642778e-17 5.998324852727935195e+02 2.258999277629963193e-02
1.700000000000000000e+01 2.088200862712099056e-17 5.938341604200655865e+02 2.270289170940376772e-02
1.710000000000000142e+01 1.840665943473216299e-17 5.878958188158649136e+02 2.281635462582158949e-02
1.719999999999999929e+01 1.624661953941423335e-17 5.820168606277062509e+02 2.293038434034685644e-02
1.730000000000000071e+01 1.435918365168840966e-17 5.761966920214291576e+02 2.304498368179599271e-02
1.740000000000000213e+01 1.270774989917157010e-17 5.704347251012148945e+02 2.316015549307768456e-02
1.750000000000000000e+01 1.126090466973010445e-17 5.647303778502027853e+02 2.327590263126282782e-02
1.760000000000000142e+01 9.991650757122071529e-18 5.590830740717007075e+02 2.339222796765481199e-02
1.769999999999999929e+01 8.876755462776380789e-18 5.534922433309836833e+02 2.350913438786015816e-02
1.780000000000000071e+01 7.896199252228874484e-18 5.479573208976738670e+02 2.362662479185949349e-02
1.790000000000000213e+01 7.032708820093905544e-18 5.424777476886971499e+02 2.374470209407888652e-02
1.800000000000000000e+01 6.271361107677385192e-18 5.370529702118101341e+02 2.386336922346152592e-02
1.810000000000000142e+01 5.599247043704053175e-18 5.316824405096920145e+02 2.398262912353976359e-02
1.819999999999999929e+01 5.005185623713605560e-18 5.263656161045951194e+02 2.410248475250749423e-02
1.830000000000000071e+01 4.479480474906620618e-18 5.211019599435492182e+02 2.422293908329290618e-02
1.840000000000000213e+01 4.013712325732764903e-18 5.158909403441136874e+02 2.434399510363158617e-02
1.850000000000000000e+01 3.600561858466207912e-18 5.107320309406725301e+02 2.446565581613998480e-02
1.860000000000000142e+01 3.233658305437553663e-18 5.056247106312658275e+02 2.458792423838923255e-02
1.869999999999999929e+01 2.907449885898372391e-18 5.005684635249531880e+02 2.471080340297934427e-02
1.880000000000000071e+01 2.617092795691727082e-18 4.955627788897036794e+02 2.483429635761376028e-02
1.890000000000000213e+01 2.358355976583519537e-18 4.906071511008066182e+02 2.495840616517427252e-02
1.900000000000000000e+01 2.127539323256335508e-18 4.857010795897985531e+02 2.508313590379631502e-02
1.910000000000000142e+01 1.921403347601124466e-18 4.808440687939005898e+02 2.520848866694461871e-02
1.920000000000000284e+01 1.737108623655301473e-18 4.760356281059615640e+02 2.533446756348925466e-02
1.930000000000000071e+01 1.572163591926097164e-18 4.712752718249019495e+02 2.546107571778202794e-02
1.940000000000000213e+01 1.424379516861007734e-18 4.665625191066529283e+02 2.558831626973326681e-02
1.950000000000000000e+01 1.291831572486545565e-18 4.618968939155864177e+02 2.571619237488897980e-02
1.960000000000000142e+01 1.172825184220161105e-18 4.572779249764305405e+02 2.584470720450839781e-02
1.970000000000000284e+01 1.065866884134984476e-18 4.527051457266662169e+02 2.597386394564189099e-02
1.980000000000000071e+01 9.696390463278001676e-19 4.481780942693995371e+02 2.610366580120927413e-02
1.990000000000000213e+01 8.829779616814532276e-19 4.436963133267055355e+02 2.623411599007849371e-02
2.000000000000000000e+01 8.048547898747295433e-19 4.392593501934384790e+02 2.636521774714470703e-02
2.010000000000000142e+01 7.343589931925383033e-19 4.348667566915040652e+02 2.649697432340974643e-02
2.020000000000000284e+01 6.706839133830306536e-19 4.305180891245890393e+02 2.662938898606196508e-02
2.030000000000000071e+01 6.131142010519395626e-19 4.262129082333431711e+02 2.676246501855649926e-02
2.040000000000000213e+01 5.610148481836179058e-19 4.219507791510097263e+02 2.689620572069589474e-02
2.050000000000000000e+01 5.138216094300364648e-19 4.177312713594996012e+02 2.703061440871115662e-02
2.060000000000000142e+01 4.710326277361914920e-19 4.135539586459046291e+02 2.716569441534318063e-02
2.070000000000000284e+01 4.322011054501019263e-19 4.094184190594455686e+02 2.730144908992459055e-02
2.080000000000000071e+01 3.969288839530473676e-19 4.053242348688511356e+02 2.743788179846197092e-02
2.090000000000000213e+01 3.648608135939271938e-19 4.012709925201626220e+02 2.757499592371852326e-02
2.100000000000000000e+01 3.356798117878931398e-19 3.972582825949609742e+02 2.771279486529709679e-02
2.110000000000000142e+01 3.091025209390065043e-19 3.932856997690113872e+02 2.785128203972365643e-02
2.120000000000000284e+01 2.848754897043325922e-19 3.893528427713212636e+02 2.799046088053114972e-02
2.130000000000000071e+01 2.627718113163856637e-19 3.854593143436080709e+02 2.813033483834377624e-02
2.140000000000000213e+01 2.425881614630013608e-19 3.816047212001719799e+02 2.827090738096168371e-02
2.150000000000000000e+01 2.241421857931355716e-19 3.777886739881702738e+02 2.841218199344607703e-02
2.160000000000000142e+01 2.072701936477674374e-19 3.740107872482885796e+02 2.855416217820474362e-02
2.170000000000000284e+01 1.918251202551473514e-19 3.702706793758056847e+02 2.869685145507799851e-02
2.180000000000000071e+01 1.776747245053166793e-19 3.665679725820476165e+02 2.884025336142504586e-02
2.190000000000000213e+01 1.646999936378256800e-19 3.629022928562271204e+02 2.898437145221077760e-02
2.200000000000000000e+01 1.527937298308488426e-19 3.592732699276648418e+02 2.912920930009298484e-02
2.210000000000000142e+01 1.418592968480540272e-19 3.556805372283881752e+02 2.927477049551000660e-02
2.220000000000000284e+01 1.318095076488813804e-19 3.521237318561043139e+02 2.942105864676880164e-02
2.230000000000000071e+01 1.225656362559407926e-19 3.486024945375432935e+02 2.956807738013345760e-02
2.240000000000000213e+01 1.140565392494299700e-19 3.451164695921678458e+02 2.971583033991413020e-02
2.250000000000000000e+01 1.062178740651921469e-19 3.416653048962461412e+02 2.986432118855642318e-02
2.260000000000000142e+01 9.899140284667964477e-20 3.382486518472836678e+02 3.001355360673119838e-02
2.270000000000000284e+01 9.232437197296693934e-20 3.348661653288108369e+02 3.016353129342484382e-02
2.280000000000000071e+01 8.616895858200282387e-20 3.315175036755227325e+02 3.031425796602995812e-02
2.290000000000000213e+01 8.048177645370899985e-20 3.282023286387674830e+02 3.046573736043650324e-02
2.300000000000000000e+01 7.522343453132799556e-20 3.249203053523797848e+02 3.061797323112339445e-02
2.310000000000000142e+01 7.035814215886155891e-20 3.216711022988559989e+02 3.077096935125053431e-02
2.320000000000000284e+01 6.585335581243324607e-20 3.184543912758674651e+02 3.092472951275130472e-02
2.330000000000000071e+01 6.167946271684900729e-20 3.152698473631087950e+02 3.107925752642551678e-02
2.340000000000000213e+01 5.780949727667178119e-20 3.121171488894777326e+02 3.123455722203280494e-02
2.350000000000000000e+01 5.421888672343266980e-20 3.089959774005829445e+02 3.139063244838648237e-02
2.360000000000000142e+01 5.088522279554591305e-20 3.059060176265771247e+02 3.154748707344786490e-02
2.370000000000000284e+01 4.778805663234431939e-20 3.028469574503113790e+02 3.170512498442103894e-02
2.380000000000000071e+01 4.490871438471349774e-20 2.998184878758082732e+02 3.186355008784811510e-02
2.390000000000000213e+01 4.223013132756100552e-20 2.968203029970501916e+02 3.202276630970493643e-02
2.400000000000000000e+01 3.973670250857793547e-20 2.938520999670797096e+02 3.218277759549725142e-02
2.410000000000000142e+01 3.741414818758750655e-20 2.909135789674089096e+02 3.234358791035735897e-02
2.420000000000000284e+01 3.524939251484385439e-20 2.880044431777347995e+02 3.250520123914125287e-02
2.430000000000000071e+01 3.323045406809817389e-20 2.851243987459574782e+02 3.266762158652619652e-02
2.440000000000000213e+01 3.134634701984029359e-20 2.822731547584979239e+02 3.283085297710881811e-02
2.450000000000000000e+01 2.958699184025508015e-20 2.794504232109129589e+02 3.299489945550364289e-02
2.460000000000000142e+01 2.794313456020526121e-20 2.766559189788038111e+02 3.315976508644215281e-02
2.470000000000000284e+01 2.640627372380282181e-20 2.738893597890157707e+02 3.332545395487230416e-02
2.480000000000000071e+01 2.496859425346867303e-20 2.711504661911255880e+02 3.349197016605853783e-02
2.490000000000000213e+01 2.362290753321391257e-20 2.684389615292143390e+02 3.365931784568226837e-02
2.500000000000000000e+01 2.236259708944158868e-20 2.657545719139221774e+02 3.382750113994289348e-02
2.510000000000000142e+01 2.118156931394932442e-20 2.630970261947829840e+02 3.399652421565926841e-02
2.520000000000000284e+01 2.007420873196265094e-20 2.604660559328351610e+02 3.416639126037168683e-02
2.530000000000000071e+01 1.903533736978307740e-20 2.578613953735068094e+02 3.433710648244436836e-02
2.540000000000000213e+01 1.806017782272948875e-20 2.552827814197717373e+02 3.450867411116843170e-02
2.550000000000000000e+01 1.714431966513382030e-20 2.527299536055740248e+02 3.468109839686538132e-02
2.560000000000000142e+01 1.628368888079267856e-20 2.502026540695182746e+02 3.485438361099110760e-02
2.570000000000000284e+01 1.547452002497788471e-20 2.477006275288231052e+02 3.502853404624037270e-02
2.580000000000000071e+01 1.471333085831445272e-20 2.452236212535348727e+02 3.520355401665183070e-02
2.590000000000000213e+01 1.399689921893535776e-20 2.427713850409995189e+02 3.537944785771354739e-02
2.600000000000000000e+01 1.332224192266417384e-20 2.403436711905895322e+02 3.555621992646904039e-02
2.610000000000000142e+01 1.268659550186487595e-20 2.379402344786836352e+02 3.573387460162383983e-02
2.620000000000000284e+01 1.208739861230273966e-20 2.355608321338968096e+02 3.591241628365255539e-02
2.630000000000000071e+01 1.152227595412062527e-20 2.332052238125578469e+02 3.609184939490648475e-02
2.640000000000000213e+01 1.098902356806270167e-20 2.308731715744322628e+02 3.627217837972174230e-02
2.650000000000000000e+01 1.048559538156053488e-20 2.285644398586879333e+02 3.645340770452790841e-02
2.660000000000000142e+01 1.001009089140097653e-20 2.262787954601010654e+02 3.663554185795721979e-02
2.670000000000000284e+01 9.560743880569047428e-21 2.240160075055000561e+02 3.681858535095428042e-02
2.680000000000000071e+01 9.135912076633357092e-21 2.217758474304450544e+02 3.700254271688632746e-02
2.690000000000000213e+01 8.734067667833009831e-21 2.195580889561406082e+02 3.718741851165401069e-02
2.700000000000000000e+01 8.353788600937131728e-21 2.173625080665792098e+02 3.737321731380272710e-02
2.710000000000000142e+01 7.993750592073356291e-21 2.151888829859134091e+02 3.755994372463450359e-02
2.720000000000000284e+01 7.652719788141976928e-21 2.130369941560542770e+02 3.774760236832041399e-02
2.730000000000000071e+01 7.329546022221102096e-21 2.109066242144937462e+02 3.793619789201355813e-02
2.740000000000000213e+01 7.023156611590393789e-21 2.087975579723488124e+02 3.812573496596257522e-02
2.750000000000000000e+01 6.732550651714887429e-21 2.067095823926253217e+02 3.831621828362571924e-02
2.760000000000000142e+01 6.456793763788017485e-21 2.046424865686990699e+02 3.850765256178548951e-02
2.770000000000000284e+01 6.195013257280638121e-21 2.025960617030120829e+02 3.870004254066383709e-02
2.780000000000000071e+01 5.946393672422004037e-21 2.005701010859819746e+02 3.889339298403789169e-02
2.790000000000000213e+01 5.710172670686451976e-21 1.985644000751221654e+02 3.908770867935629917e-02
2.800000000000000000e+01 5.485637244209015666e-21 1.965787560743709435e+02 3.928299443785610023e-02
2.810000000000000142e+01 5.272120217634169793e-21 1.946129685136272371e+02 3.947925509468017818e-02
2.820000000000000284e+01 5.068997018240888600e-21 1.926668388284909668e+02 3.967649550899529642e-02
2.830000000000000071e+01 4.875682692308078618e-21 1.907401704402060432e+02 3.987472056411068416e-02
2.840000000000000213e+01 4.691629147608588256e-21 1.888327687358039952e+02 4.007393516759723273e-02
2.850000000000000000e+01 4.516322603666598747e-21 1.869444410484459524e+02 4.027414425140724008e-02
2.860000000000000142e+01 4.349281232999475101e-21 1.850749966379615046e+02 4.047535277199475895e-02
2.870000000000000284e+01 4.190052978006592397e-21 1.832242466715818807e+02 4.067756571043652791e-02
2.880000000000000071e+01 4.038213529478167590e-21 1.813920042048660548e+02 4.088078807255349917e-02
2.890000000000000213e+01 3.893364453889220443e-21 1.795780841628173903e+02 4.108502488903292144e-02
2.900000000000000000e+01 3.755131457728713210e-21 1.777823033211892039e+02 4.129028121555107511e-02
