Time Prey Predators Resource
9.350000000000000000e+01 3.422078963012483155e-01 2.638252619432407062e-02 2.313829735463727033e+01
9.360000000000000853e+01 4.213709203009037840e-01 2.612772924116890313e-02 2.319253265290157273e+01
9.370000000000000284e+01 5.190754896508913419e-01 2.587746141407293657e-02 2.324493330025242699e+01
9.380000000000001137e+01 6.397073762862908186e-01 2.563211915588663875e-02 2.329505939920564117e+01
9.390000000000000568e+01 7.886947954618944712e-01 2.539219502002164341e-02 2.334236669563171773e+01
9.400000000000000000e+01 9.727547733438571820e-01 2.515829976187907227e-02 2.338618191768793508e+01
9.410000000000000853e+01 1.200196028538679460e+00 2.493118962044286666e-02 2.342567245671693499e+01
9.420000000000000284e+01 1.481290174393137038e+00 2.471180003900763991e-02 2.345980920694718108e+01
9.430000000000001137e+01 1.828724812413843548e+00 2.450128738520691504e-02 2.348732120330789286e+01
9.440000000000000568e+01 2.258153670805717717e+00 2.430108062353225629e-02 2.350664053653207475e+01
9.450000000000000000e+01 2.788859985815692610e+00 2.411294539171150719e-02 2.351583591766748071e+01
9.460000000000000853e+01 3.444549228796509155e+00 2.393906356633749427e-02 2.351253326954136114e+01
9.470000000000000284e+01 4.254285093637127702e+00 2.378213221361965765e-02 2.349382193547328868e+01
9.480000000000001137e+01 5.253576906222475529e+00 2.364548686205477160e-02 2.345614566178443283e+01
9.490000000000000568e+01 6.485615111032458024e+00 2.353325537714910307e-02 2.339517864800492930e+01
9.500000000000000000e+01 8.002631097407133964e+00 2.345055046006343583e-02 2.330568897868294442e+01
9.510000000000000853e+01 9.867324078871476445e+00 2.340371105982581856e-02 2.318139507833194202e+01
9.520000000000000284e+01 1.215424559325069964e+01 2.340060595090313195e-02 2.301482600810757262e+01
9.530000000000001137e+01 1.495095523571191443e+01 2.345101660315226239e-02 2.279720406894129070e+01
9.540000000000000568e+01 1.835865378085429001e+01 2.356712153658640715e-02 2.251837886041577264e+01
9.550000000000000000e+01 2.249185967164930133e+01 2.376411094612204677e-02 2.216685589486324659e+01
9.560000000000000853e+01 2.747652879504142120e+01 2.406096888528250904e-02 2.172997941216226181e+01
9.570000000000000284e+01 3.344585062157193533e+01 2.448147110084274505e-02 2.119434570366383852e+01
9.580000000000001137e+01 4.053284221858802283e+01 2.505546001526943317e-02 2.054653448277482042e+01
9.590000000000000568e+01 4.885890548386389298e+01 2.582047442262979525e-02 1.977424170693441852e+01
9.600000000000000000e+01 5.851786042936704746e+01 2.682382979776729015e-02 1.886786304538647485e+01
9.610000000000000853e+01 6.955579084601384920e+01 2.812526462807645941e-02 1.782249575873312253e+01
9.620000000000000284e+01 8.194845616945002575e+01 2.980028700575497458e-02 1.664018631467137155e+01
9.630000000000001137e+01 9.557994778301626582e+01 3.194437164922556832e-02 1.533206008732670256e+01
9.640000000000000568e+01 1.102282163257954153e+02 3.467816930692756150e-02 1.391977567855844278e+01
9.650000000000000000e+01 1.255640917473259890e+02 3.815390036200485419e-02 1.243564649675441025e+01
9.660000000000000853e+01 1.411692168041926720e+02 4.256312120395791543e-02 1.092088954120317368e+01
9.670000000000000284e+01 1.565741338325899790e+02 4.814609247702300587e-02 9.421873982735322173e+00
9.680000000000001137e+01 1.713112745464019326e+02 5.520306427926643250e-02 7.984884423787746321e+00
9.690000000000000568e+01 1.849713680092487493e+02 6.410794093702185115e-02 6.650532280235768923e+00
9.700000000000000000e+01 1.972492322808267886e+02 7.532499506302868519e-02 5.449203929811023528e+00
9.710000000000000853e+01 2.079680296029002022e+02 8.942954256013788128e-02 4.398629275416323203e+00
9.720000000000000284e+01 2.170785752650108122e+02 1.071337328890570872e-01 3.503913364481184622e+00
9.730000000000001137e+01 2.246383075989501208e+02 1.293188336585452680e-01 2.759580669403405295e+00
9.740000000000000568e+01 2.307792829836582484e+02 1.570756092556855610e-01 2.152709512945769177e+00
9.750000000000000000e+01 2.356747909693989982e+02 1.917546496413770896e-01 1.666208886816060497e+00
9.760000000000000853e+01 2.395112418065730253e+02 2.350288401166052143e-01 1.281578874932960188e+00
9.770000000000000284e+01 2.424681831859422800e+02 2.889706010721257989e-01 9.808699770580935340e-01
9.780000000000001137e+01 2.447063484454591844e+02 3.561470716975125850e-01 7.478483550732817342e-01
9.790000000000000568e+01 2.463620779482191665e+02 4.397370504051789086e-01 5.685284289715035744e-01
9.800000000000000000e+01 2.475460473325824466e+02 5.436742133897678464e-01 4.312749035248500395e-01
9.810000000000000853e+01 2.483444825042730315e+02 6.728218738171581892e-01 3.266522805569158083e-01
9.820000000000000284e+01 2.488215222198691663e+02 8.331852551496641279e-01 2.471525802147132023e-01
9.830000000000001137e+01 2.490218621852101251e+02 1.032167826075657047e+00 1.868853534464028354e-01
9.840000000000000568e+01 2.489731828642397318e+02 1.278878501951920654e+00 1.412777488697371520e-01
9.850000000000000000e+01 2.486881136700244213e+02 1.584496168060022026e+00 1.068077708698600692e-01
9.860000000000000853e+01 2.481656411743492185e+02 1.962696569531650725e+00 8.077884587129186000e-02
9.870000000000000284e+01 2.473919588099219027e+02 2.430143456444851857e+00 6.113555349948121553e-02
9.880000000000001137e+01 2.463408073534955349e+02 3.007039971759409624e+00 4.631641317822302040e-02
9.890000000000000568e+01 2.449733902708810547e+02 3.717726226429260983e+00 3.513815810705962772e-02
9.900000000000000000e+01 2.432379814124999768e+02 4.591292961952313512e+00 2.670581170921876996e-02
9.910000000000000853e+01 2.410693864255439109e+02 5.662156864471489470e+00 2.034340171559427882e-02
9.920000000000000284e+01 2.383884827769111325e+02 6.970507976990098165e+00 1.554090596938624384e-02
9.930000000000001137e+01 2.351021528652232746e+02 8.562491718039222377e+00 1.191381335223671081e-02
9.940000000000000568e+01 2.311040420232993995e+02 1.048992703766049672e+01 9.172405057157741876e-03
9.950000000000000000e+01 2.262767107442715542e+02 1.280929230621672765e+01 7.098478785357969709e-03
9.960000000000000853e+01 2.204958838885546868e+02 1.557964391316718711e+01 5.527745709605859023e-03
9.970000000000000284e+01 2.136375776297107052e+02 1.885909482933825387e+01 4.336536206405915139e-03
9.980000000000001137e+01 2.055888194293574429e+02 2.269951521667369931e+01 3.431769916443222837e-03
9.990000000000000568e+01 1.962623416945848192e+02 2.713928659952164324e+01 2.743394062646216033e-03
1.000000000000000000e+02 1.856148860641289104e+02 3.219431367346901141e+01 2.218685337412381643e-03
1.001000000000000085e+02 1.736675165455625063e+02 3.784811440114810210e+01 1.817957245727028388e-03
1.002000000000000028e+02 1.605246976788035624e+02 4.404262129111635460e+01 1.511326581407384812e-03
1.003000000000000114e+02 1.463872667957523390e+02 5.067212354594368406e+01 1.276277743329258096e-03
1.004000000000000057e+02 1.315536277666027445e+02 5.758315597911163053e+01 1.095828158639195827e-03
1.005000000000000000e+02 1.164045232336949596e+02 6.458259748662278810e+01 9.571470096706739730e-04
1.006000000000000085e+02 1.013702244568603135e+02 7.145447798138050644e+01 8.505164117807159163e-04
1.007000000000000028e+02 8.688437368441532271e+01 7.798328967298702707e+01 7.685518819353482321e-04
1.008000000000000114e+02 7.333398287372875757e+01 8.397898605734496869e+01 7.056194333718940294e-04
1.009000000000000057e+02 6.101747328199829923e+01 8.929770972205396617e+01 6.574015973066103715e-04
1.010000000000000000e+02 5.012043317762415739e+01 9.385345324194248917e+01 6.205755776762583373e-04
1.011000000000000085e+02 4.071279274938778059e+01 9.761889444122510895e+01 5.925749002806464816e-04
1.012000000000000028e+02 3.276435836755889142e+01 1.006170433146228191e+02 5.714123605639334028e-04
1.013000000000000114e+02 2.617123985706346900e+01 1.029075257465210882e+02 5.555474303583750068e-04
1.014000000000000057e+02 2.078495017189571215e+01 1.045716680284650124e+02 5.437857715949878526e-04
1.015000000000000000e+02 1.643802937877005022e+01 1.056994682575440265e+02 5.352021107158785526e-04
1.016000000000000085e+02 1.296313542637448357e+01 1.063799645395064601e+02 5.290804246058006298e-04
1.017000000000000028e+02 1.020516823782936378e+01 1.066951827810899260e+02 5.248672575406113832e-04
1.018000000000000114e+02 8.027537220522066974e+00 1.067170732437260057e+02 5.221352076140205536e-04
1.019000000000000057e+02 6.314228580061818974e+00 1.065065777888179355e+02 5.205543965763066282e-04
1.020000000000000000e+02 4.969247694178839048e+00 1.061140188883684914e+02 5.198702420131612149e-04
1.021000000000000085e+02 3.914659840456703233e+00 1.055801855431658822e+02 5.198862021953240715e-04
1.022000000000000028e+02 3.088059167645479164e+00 1.049376942000280195e+02 5.204504285407927965e-04
1.023000000000000114e+02 2.439967622250701851e+00 1.042123710666337075e+02 5.214454718794715249e-04
1.024000000000000057e+02 1.931430722870259187e+00 1.034245221672079253e+02 5.227803619801756844e-04
1.025000000000000000e+02 1.531926220786940407e+00 1.025900342451477627e+02 5.243845224077041444e-04
1.026000000000000085e+02 1.217613527067792800e+00 1.017212942661478507e+02 5.262030991221787165e-04
1.027000000000000028e+02 9.699054864092973016e-01 1.008279385473756804e+02 5.281933749173433083e-04
1.028000000000000114e+02 7.743234678249412140e-01 9.991745273268236360e+01 5.303220162408884717e-04
1.029000000000000057e+02 6.195907172403575247e-01 9.899564663385174867e+01 5.325629574152692313e-04
1.030000000000000000e+02 4.969204495479227490e-01 9.806702695121477120e+01 5.348957727752546697e-04
1.031000000000000085e+02 3.994600853175496180e-01 9.713508819282104412e+01 5.373044223799134387e-04
1.032000000000000028e+02 3.218590504005896524e-01 9.620253890150966924e+01 5.397762839518034260e-04
1.033000000000000114e+02 2.599334720854801217e-01 9.527147717031154173e+01 5.423014043535373313e-04
1.034000000000000057e+02 2.104063900051663660e-01 9.434352664446001313e+01 5.448719196792732155e-04
1.035000000000000000e+02 1.707065747272686063e-01 9.341994185887702429e+01 5.474816050554938245e-04
1.036000000000000085e+02 1.388127127424648999e-01 9.250168983857420812e+01 5.501255243976352826e-04
1.037000000000000028e+02 1.131326553871196267e-01 9.158951335068822175e+01 5.527997573394236811e-04
1.038000000000000114e+02 9.240975108220926548e-02 9.068397998203231225e+01 5.555011858629185003e-04
1.039000000000000057e+02 7.565009638490506616e-02 8.978552026622926974e+01 5.582273272077649048e-04
1.040000000000000000e+02 6.206595216019795969e-02 8.889445734682908551e+01 5.609762027309208405e-04
1.041000000000000085e+02 5.103166206142947109e-02 8.801103009249779063e+01 5.637462347529837142e-04
1.042000000000000028e+02 4.204925145978558043e-02 8.713541114071817617e+01 5.665361652384266452e-04
1.043000000000000114e+02 3.472153205578659002e-02 8.626772100812510757e+01 5.693449915466229682e-04
1.044000000000000057e+02 2.873103486036379661e-02 8.540803914548422426e+01 5.721719155586094032e-04
1.045000000000000000e+02 2.382347655118786933e-02 8.455641261537942910e+01 5.750163033070803233e-04
1.046000000000000085e+02 1.979475811367193555e-02 8.371286291693883186e+01 5.778776528718224375e-04
1.047000000000000028e+02 1.648072075826795269e-02 8.287739136364189108e+01 5.807555687935654892e-04
1.048000000000000114e+02 1.374905818249579255e-02 8.204998332914971115e+01 5.836497416394721607e-04
1.049000000000000057e+02 1.149291843950777346e-02 8.123061160585288576e+01 5.865599316487114714e-04
1.050000000000000000e+02 9.625832264407514077e-03 8.041923906658833232e+01 5.894859556162453671e-04
1.051000000000000085e+02 8.077684795164290221e-03 7.961582077802853519e+01 5.924276763520264395e-04
1.052000000000000028e+02 6.791509639698212197e-03 7.882030568175319729e+01 5.953849941926979113e-04
1.053000000000000114e+02 5.720932343644312412e-03 7.803263793380151014e+01 5.983578401524048849e-04
1.054000000000000057e+02 4.828127690860778073e-03 7.725275797390571597e+01 6.013461703852356500e-04
1.055000000000000000e+02 4.082184364683388508e-03 7.648060338034662209e+01 6.043499616993431092e-04
1.056000000000000085e+02 3.457793188721428046e-03 7.571610955446647040e+01 6.073692079159877764e-04
1.057000000000000028e+02 2.934192894504690334e-03 7.495921026956969513e+01 6.104039169087220476e-04
1.058000000000000114e+02 2.494321240631739225e-03 7.420983811165615407e+01 6.134541081911356686e-04
1.059000000000000057e+02 2.124130191216367942e-03 7.346792483371505966e+01 6.165198109478848502e-04
1.060000000000000000e+02 1.812032412449189264e-03 7.273340164081513137e+01 6.196010624246125770e-04
1.061000000000000085e+02 1.548453077339584155e-03 7.200619941968821536e+01 6.226979066089801274e-04
1.062000000000000028e+02 1.325466277366593639e-03 7.128624892371240662e+01 6.258103931482669529e-04
1.063000000000000114e+02 1.136499534295632276e-03 7.057348092199427469e+01 6.289385764595713767e-04
1.064000000000000057e+02 9.760932257766883951e-04 6.986782631950252664e+01 6.320825149970966820e-04
1.065000000000000000e+02 8.397043715508813524e-04 6.916921625381947081e+01 6.352422706477905837e-04
1.066000000000000085e+02 7.235463191778369798e-04 6.847758217297453598e+01 6.384179082320436734e-04
1.067000000000000028e+02 6.244575333722056972e-04 6.779285589794731948e+01 6.416094950905336901e-04
1.068000000000000114e+02 5.397940208024534173e-04 6.711496967272742609e+01 6.448171007418292697e-04
1.069000000000000057e+02 4.673409828152558362e-04 6.644385620425948957e+01 6.480407965982136172e-04
1.070000000000000000e+02 4.052401372544153692e-04 6.577944869415395601e+01 6.512806557294945325e-04
1.071000000000000085e+02 3.519298308703610765e-04 6.512168086368522779e+01 6.545367526664304251e-04
1.072000000000000028e+02 3.060956101157469755e-04 6.447048697331051414e+01 6.578091632369178826e-04
1.073000000000000114e+02 2.666293575516089781e-04 6.382580183771045057e+01 6.610979644293157355e-04
1.074000000000000057e+02 2.325954551544542382e-04 6.318756083716588279e+01 6.644032342782849650e-04
1.075000000000000000e+02 2.032027215801403492e-04 6.255569992593369477e+01 6.677250517693379293e-04
1.076000000000000085e+02 1.777811014650176056e-04 6.193015563816283020e+01 6.710634967589623702e-04
1.077000000000000028e+02 1.557622719225885488e-04 6.131086509179248623e+01 6.744186499077278740e-04
1.078000000000000114e+02 1.366634831319260698e-04 6.069776599079420265e+01 6.777905926242338121e-04
1.079000000000000057e+02 1.200740731869012984e-04 6.009079662605437733e+01 6.811794070181230541e-04
1.080000000000000000e+02 1.056441976828889048e-04 5.948989587514054733e+01 6.845851758606892167e-04
1.081000000000000085e+02 9.307539626746975101e-05 5.889500320115146081e+01 6.880079825518546849e-04
1.082000000000000028e+02 8.211268511138372433e-05 5.830605865081570727e+01 6.914479110924999289e-04
1.083000000000000114e+02 7.253791880966906839e-05 5.772300285197458436e+01 6.949050460612964889e-04
1.084000000000000057e+02 6.416420989067353074e-05 5.714577701056133208e+01 6.983794725953348850e-04
1.085000000000000000e+02 5.683123073940159653e-05 5.657432290716934631e+01 7.018712763739556925e-04
1.086000000000000085e+02 5.040125282336065668e-05 5.600858289328605366e+01 7.053805436052881968e-04
1.087000000000000028e+02 4.475580285062647585e-05 5.544849988725594159e+01 7.089073610150804002e-04
1.088000000000000114e+02 3.979283586917334358e-05 5.489401737002550874e+01 7.124518158374731121e-04
1.089000000000000057e+02 3.542434212714511436e-05 5.434507938071387656e+01 7.160139958074233273e-04
1.090000000000000000e+02 3.157431840057412832e-05 5.380163051204542057e+01 7.195939891545314292e-04
1.091000000000000085e+02 2.817704598295672191e-05 5.326361590567477577e+01 7.231918845980634010e-04
1.092000000000000028e+02 2.517562704788110268e-05 5.273098124742938353e+01 7.268077713429925120e-04
1.093000000000000114e+02 2.252073899078678137e-05 5.220367276249060495e+01 7.304417390769124855e-04
1.094000000000000057e+02 2.016957291437532684e-05 5.168163721053098669e+01 7.340938779676958389e-04
1.095000000000000000e+02 1.808492787787110696e-05 5.116482188082222393e+01 7.377642786617921201e-04
1.096000000000000085e+02 1.623443707481123010e-05 5.065317458732611300e+01 7.414530322830742079e-04
1.097000000000000028e+02 1.458990589458244892e-05 5.014664366377862592e+01 7.451602304321571077e-04
1.098000000000000114e+02 1.312674498879145421e-05 4.964517795877565476e+01 7.488859651861233232e-04
1.099000000000000057e+02 1.182348411116632426e-05 4.914872683086748850e+01 7.526303290985999431e-04
1.100000000000000000e+02 1.066135471675606982e-05 4.865724014366800532e+01 7.563934152001389796e-04
1.101000000000000085e+02 9.623931165121062776e-06 4.817066826098341892e+01 7.601753169988612752e-04
1.102000000000000028e+02 8.696821932827132588e-06 4.768896204196477839e+01 7.639761284813293947e-04
1.103000000000000114e+02 7.867403552389995588e-06 4.721207283628753970e+01 7.677959441136192505e-04
1.104000000000000057e+02 7.124591098899570212e-06 4.673995247936109365e+01 7.716348588425656334e-04
1.105000000000000000e+02 6.458639975933149243e-06 4.627255328757053121e+01 7.754929680971600755e-04
1.106000000000000085e+02 5.860974537328797589e-06 4.580982805355258591e+01 7.793703677900816343e-04
1.107000000000000028e+02 5.324039744465040932e-06 4.535173004150729525e+01 7.832671543193450974e-04
1.108000000000000114e+02 4.841172619477173691e-06 4.489821298254663873e+01 7.871834245700528362e-04
1.109000000000000057e+02 4.406490729676469957e-06 4.444923107008116858e+01 7.911192759162378411e-04
1.110000000000000000e+02 4.014795340970903589e-06 4.400473895524547885e+01 7.950748062227883974e-04
1.111000000000000085e+02 3.661487219720860530e-06 4.356469174236304553e+01 7.990501138474449686e-04
1.112000000000000028e+02 3.342493352747175596e-06 4.312904498445097801e+01 8.030452976428620240e-04
1.113000000000000114e+02 3.054203102141146124e-06 4.269775467876501551e+01 8.070604569587277620e-04
1.114000000000000057e+02 2.793412521817967234e-06 4.227077726238498201e+01 8.110956916439367431e-04
1.115000000000000000e+02 2.557275742043132558e-06 4.184806960784084851e+01 8.151511020488094684e-04
1.116000000000000085e+02 2.343262481185598293e-06 4.142958901877949529e+01 8.192267890273554351e-04
1.117000000000000028e+02 2.149120874702291544e-06 4.101529322567210301e+01 8.233228539395756563e-04
1.118000000000000114e+02 1.972844923198957021e-06 4.060514038156220806e+01 8.274393986538010684e-04
1.119000000000000057e+02 1.812645957180033856e-06 4.019908905785423059e+01 8.315765255490646570e-04
1.120000000000000000e+02 1.666927598192225902e-06 3.979709824014240382e+01 8.357343375175043743e-04
1.121000000000000085e+02 1.534263766509624286e-06 3.939912732407986340e+01 8.399129379667950044e-04
1.122000000000000028e+02 1.413379346018631685e-06 3.900513611128771885e+01 8.441124308226067002e-04
1.123000000000000114e+02 1.303133168992707050e-06 3.861508480530389420e+01 8.483329205310891075e-04
1.124000000000000057e+02 1.202503028233862303e-06 3.822893400757145344e+01 8.525745120613793413e-04
1.125000000000000000e+02 1.110572462647673428e-06 3.784664471346614789e+01 8.568373109081329477e-04
1.126000000000000085e+02 1.026519095602126667e-06 3.746817830836292984e+01 8.611214230940760070e-04
1.127000000000000028e+02 9.496043341560512406e-07 3.709349656374109827e+01 8.654269551725782706e-04
1.128000000000000114e+02 8.791642620760642413e-07 3.672256163332783530e+01 8.697540142302464649e-04
1.129000000000000057e+02 8.146015810427103853e-07 3.635533604927972107e+01 8.741027078895365673e-04
1.130000000000000000e+02 7.553784730470241438e-07 3.599178271840203536e+01 8.784731443113844062e-04
1.131000000000000085e+02 7.010102730999141399e-07 3.563186491840543368e+01 8.828654321978551258e-04
1.132000000000000028e+02 6.510598553622702324e-07 3.527554629419968535e+01 8.872796807948095648e-04
1.133000000000000114e+02 6.051326479478231840e-07 3.492279085422418206e+01 8.917159998945881983e-04
1.134000000000000057e+02 5.628722022057760708e-07 3.457356296681486185e+01 8.961744998387122111e-04
1.135000000000000000e+02 5.239562514724566550e-07 3.422782735660720732e+01 9.006552915206006166e-04
1.136000000000000085e+02 4.880932022765321632e-07 3.388554910097501960e+01 9.051584863883042897e-04
1.137000000000000028e+02 4.550190079503869597e-07 3.354669362650457742e+01 9.096841964472556115e-04
1.138000000000000114e+02 4.244943806784977608e-07 3.321122670550391831e+01 9.142325342630345944e-04
1.139000000000000057e+02 3.963023033203799003e-07 3.287911445254685816e+01 9.188036129641505116e-04
1.140000000000000000e+02 3.702458069829036526e-07 3.255032332105145798e+01 9.233975462448393550e-04
1.141000000000000085e+02 3.461459843724861296e-07 3.222482009989256113e+01 9.280144483678766897e-04
1.142000000000000028e+02 3.238402125078263693e-07 3.190257191004812753e+01 9.326544341674060119e-04
1.143000000000000114e+02 3.031805614841355669e-07 3.158354620127898116e+01 9.373176190517827199e-04
1.144000000000000057e+02 2.840323687070280858e-07 3.126771074884170787e+01 9.420041190064332636e-04
1.145000000000000000e+02 2.662729604075611839e-07 3.095503365023433417e+01 9.467140505967297981e-04
1.146000000000000085e+02 2.497905043519631443e-07 3.064548332197447778e+01 9.514475309708796905e-04
1.147000000000000028e+02 2.344829795073380328e-07 3.033902849640968213e+01 9.562046778628310742e-04
1.148000000000000114e+02 2.202572500501645124e-07 3.003563821855957272e+01 9.609856095951929298e-04
1.149000000000000057e+02 2.070282325355984810e-07 2.973528184298954358e+01 9.657904450821706713e-04
1.150000000000000000e+02 1.947181463066829268e-07 2.943792903071569000e+01 9.706193038325172358e-04
1.151000000000000085e+02 1.832558383346617427e-07 2.914354974614063210e+01 9.754723059524993524e-04
1.152000000000000028e+02 1.725761746630598980e-07 2.885211425401995200e+01 9.803495721488789897e-04
1.153000000000000114e+02 1.626194914950492162e-07 2.856359311645893939e+01 9.852512237319100905e-04
1.154000000000000057e+02 1.533310997298391099e-07 2.827795718993934670e+01 9.901773826183511359e-04
1.155000000000000000e+02 1.446608374316157416e-07 2.799517762237584506e+01 9.951281713344931057e-04
1.156000000000000085e+02 1.365626653145624725e-07 2.771522585020189311e+01 1.000103713019201857e-03
1.157000000000000028e+02 1.289943008590516300e-07 2.743807359548473812e+01 1.005104131426977311e-03
1.158000000000000114e+02 1.219168871453613419e-07 2.716369286306924735e+01 1.010129550931028030e-03
1.159000000000000057e+02 1.152946929093898275e-07 2.689205593775026770e+01 1.015180096526360331e-03
1.160000000000000000e+02 1.090948406960744976e-07 2.662313538147327563e+01 1.020255893832884521e-03
1.161000000000000085e+02 1.032870603160728685e-07 2.635690403056299047e+01 1.025357069098535448e-03
1.162000000000000028e+02 9.784346510454787780e-08 2.609333499297968828e+01 1.030483749202410187e-03
1.163000000000000114e+02 9.273834874186166856e-08 2.583240164560295327e+01 1.035636061657920458e-03
1.164000000000000057e+02 8.794800062834468502e-08 2.557407763154257907e+01 1.040814134615961756e-03
1.165000000000000000e+02 8.345053801234984848e-08 2.531833685747634277e+01 1.046018096868097866e-03
1.166000000000000085e+02 7.922575325541076947e-08 2.506515349101440648e+01 1.051248077849761646e-03
1.167000000000000028e+02 7.525497478304281709e-08 2.481450195809006942e+01 1.056504207643472505e-03
1.168000000000000114e+02 7.152094041679819514e-08 2.456635694037658268e+01 1.061786616982068627e-03
1.169000000000000057e+02 6.800768191459093537e-08 2.432069337272982423e+01 1.067095437251956973e-03
1.170000000000000000e+02 6.470041966379180992e-08 2.407748644065652144e+01 1.072430800496378903e-03
1.171000000000000085e+02 6.158546657670086166e-08 2.383671157780777961e+01 1.077792839418691834e-03
1.172000000000000028e+02 5.865014033210267027e-08 2.359834446349769621e+01 1.083181687385668468e-03
1.173000000000000114e+02 5.588268319090349790e-08 2.336236102024676597e+01 1.088597478430811203e-03
1.174000000000000057e+02 5.327218868941166574e-08 2.312873741134984940e+01 1.094040347257684530e-03
1.175000000000000000e+02 5.080853458159923072e-08 2.289745003846847027e+01 1.099510429243262836e-03
1.176000000000000085e+02 4.848232146251597160e-08 2.266847553924717218e+01 1.105007860441296202e-03
1.177000000000000028e+02 4.628481655966113285e-08 2.244179078495372082e+01 1.110532777585692245e-03
1.178000000000000114e+02 4.420790222821632163e-08 2.221737287814289630e+01 1.116085318093914874e-03
1.179000000000000057e+02 4.224402873019299746e-08 2.199519915034365170e+01 1.121665620070400830e-03
1.180000000000000000e+02 4.038617091727292583e-08 2.177524715976938197e+01 1.127273822309992918e-03
1.181000000000000085e+02 3.862778847288489440e-08 2.155749468905110788e+01 1.132910064301389510e-03
1.182000000000000028e+02 3.696278940128011217e-08 2.134191974299331562e+01 1.138574486230613334e-03
1.183000000000000114e+02 3.538549648041106938e-08 2.112850054635223884e+01 1.144267228984495455e-03
1.184000000000000057e+02 3.389061642161248804e-08 2.091721554163635943e+01 1.149988434154178328e-03
1.185000000000000000e+02 3.247321150272202170e-08 2.070804338692889246e+01 1.155738244038635558e-03
1.186000000000000085e+02 3.112867346262385113e-08 2.050096295373205990e+01 1.161516801648209427e-03
1.187000000000000028e+02 2.985269946448410493e-08 2.029595332483290804e+01 1.167324250708165999e-03
1.188000000000000114e+02 2.864126995238157610e-08 2.009299379219046955e+01 1.173160735662268431e-03
1.189000000000000057e+02 2.749062824180754291e-08 1.989206385484405359e+01 1.179026401676367851e-03
1.190000000000000000e+02 2.639726169878087187e-08 1.969314321684245783e+01 1.184921394642012016e-03
1.191000000000000085e+02 2.535788437524921821e-08 1.949621178519387854e+01 1.190845861180072187e-03
1.192000000000000028e+02 2.436942098015714800e-08 1.930124966783632345e+01 1.196799948644388647e-03
1.193000000000000114e+02 2.342899207617768145e-08 1.910823717162832125e+01 1.202783805125433574e-03
1.194000000000000057e+02 2.253390040173247007e-08 1.891715480035972519e+01 1.208797579453992554e-03
1.195000000000000000e+02 2.168161822666415968e-08 1.872798325278240483e+01 1.214841421204864748e-03
1.196000000000000085e+02 2.086977565785878795e-08 1.854070342066063404e+01 1.220915480700581488e-03
1.197000000000000028e+02 2.009614981832441782e-08 1.835529638684096909e+01 1.227019909015143089e-03
1.198000000000000114e+02 1.935865482978422348e-08 1.817174342334142878e+01 1.233154857977774741e-03
1.199000000000000057e+02 1.865533253480095983e-08 1.799002598945979514e+01 1.239320480176701053e-03
1.200000000000000000e+02 1.798434389987154171e-08 1.781012572990080756e+01 1.245516928962939456e-03
1.201000000000000085e+02 1.734396104586640443e-08 1.763202447292210451e+01 1.251744358454112260e-03
1.202000000000000028e+02 1.673255985668408042e-08 1.745570422849869274e+01 1.258002923538278656e-03
1.203000000000000114e+02 1.614861312108840588e-08 1.728114718650578396e+01 1.264292779877784940e-03
1.204000000000000057e+02 1.559068416643121314e-08 1.710833571491979299e+01 1.270614083913134025e-03
1.205000000000000000e+02 1.505742094637083253e-08 1.693725235803732687e+01 1.276966992866874909e-03
1.206000000000000085e+02 1.454755054780653420e-08 1.676787983471198373e+01 1.283351664747511443e-03
1.207000000000000028e+02 1.405987408508863288e-08 1.660020103660879442e+01 1.289768258353429743e-03
1.208000000000000114e+02 1.359326195215799144e-08 1.643419902647610442e+01 1.296216933276846854e-03
1.209000000000000057e+02 1.314664940563962074e-08 1.626985703643473613e+01 1.302697849907777415e-03
1.210000000000000000e+02 1.271903245408299083e-08 1.610715846628428238e+01 1.309211169438021351e-03
1.211000000000000085e+02 1.230946403052506920e-08 1.594608688182630729e+01 1.315757053865170868e-03
1.212000000000000028e+02 1.191705042736740585e-08 1.578662601320433190e+01 1.322335665996638050e-03
1.213000000000000114e+02 1.154094797422084892e-08 1.562875975326041811e+01 1.328947169453701532e-03
1.214000000000000057e+02 1.118035994089432926e-08 1.547247215590818392e+01 1.335591728675574862e-03
1.215000000000000000e+02 1.083453364909989860e-08 1.531774743452209009e+01 1.342269508923493726e-03
1.216000000000000085e+02 1.050275777772601832e-08 1.516456996034282945e+01 1.348980676284824856e-03
1.217000000000000028e+02 1.018435984770519432e-08 1.501292426089867149e+01 1.355725397677194459e-03
1.218000000000000114e+02 9.878703873579568567e-09 1.486279501844258100e+01 1.362503840852637886e-03
1.219000000000000057e+02 9.585188169857457322e-09 1.471416706840498101e+01 1.369316174401769698e-03
1.220000000000000000e+02 9.303243301162650781e-09 1.456702539786196837e+01 1.376162567757974750e-03
1.221000000000000085e+02 9.032330166013498273e-09 1.442135514401886986e+01 1.383043191201620541e-03
1.222000000000000028e+02 8.771938204836635109e-09 1.427714159270894001e+01 1.389958215864289717e-03
1.223000000000000114e+02 8.521583723526511951e-09 1.413437017690708863e+01 1.396907813733034263e-03
1.224000000000000057e+02 8.280808324511740462e-09 1.399302647525846410e+01 1.403892157654651604e-03
1.225000000000000000e+02 8.049177437887532382e-09 1.385309621062175367e+01 1.410911421339980419e-03
