R_sum,S_sum,TSE_value,R_std,S_std,Run
0.0,0.09802202956149147,5.681416113359529,1.1783053540943427,1.630584525777136,8
0.03577987254482474,0.2209520145764115,5.7257678729184205,1.2024120969055063,1.6435530962444656,8
0.0754520151538967,0.22645977328210865,6.262267717891348,1.2269165675359128,1.6450519370219732,8
0.13864796423570022,0.2503437373098111,6.456823936064828,1.2706158864856703,1.6494297560663502,8
0.14527158610468668,0.19926519649965446,6.457493925929524,1.2724915210447314,1.6453474824230794,8
0.1753493149971215,0.12557089124011478,6.303691814401115,1.2869658556748784,1.6389589697370013,8
0.2159737939810893,0.07184507944192045,6.2271607194702945,1.3091240112171856,1.6347737085772347,8
0.26719979122347476,0.10000076946173592,6.211660202369781,1.3338323598752324,1.6376830143998227,8
0.3035541952253059,0.026160141038102623,6.1702852936181785,1.3535965406115207,1.6319947286512535,8
0.35627902297199077,0.0,6.0581886390311075,1.382127421307992,1.6308970003324461,8
0.3843269401091931,0.001793687794389106,6.12013609995905,1.3969688448090958,1.6320391236192207,8
0.41671653110604645,0.02575261345679181,6.1615069959209245,1.4137122490263943,1.635297156056143,8
0.4391852588205332,0.0269074423544404,6.134565169933106,1.4260016123804697,1.6366593762102473,8
0.4557063912873884,0.04011275801304267,6.100660309803444,1.4351666323320538,1.6390281348021956,8
0.47446854512699904,0.08099826388843549,6.213536737907326,1.4438126413478383,1.6437076254080516,8
0.4860686183149528,0.10446203941589115,6.1523510500733325,1.4505293003985535,1.646754293544437,8
0.5079662095271387,0.1663321641723872,6.277738340146719,1.4621952551708537,1.6530677958430775,8
0.5233656227799118,0.18677342862710322,6.119005957241159,1.4706557248038312,1.6553615301377491,8
0.5517776632103077,0.2556363603334224,6.2170868652938465,1.487335502868761,1.6621887772741057,8
0.585467927195456,0.35380226264108416,6.289000592783428,1.507384255111737,1.6714866688636296,8
0.6101492104081031,0.3922228074868705,5.99765133050367,1.5228089685956292,1.6752326101215913,8
0.6496067556895445,0.4777796123465377,5.814469899883423,1.5443501484368163,1.6829830064136166,8
0.6931307061874824,0.5713738870568783,5.728660219016489,1.5669334137065831,1.6915358414512094,8
0.7379464121357447,0.6536033332523165,5.628208117570149,1.588905541478018,1.699041458376002,8
0.7791822920071881,0.7290656518055049,5.660160088252145,1.610255068488651,1.706049183127294,8
0.8129428878963925,0.7814977305166366,5.651957101147446,1.6272880067038238,1.7107966269646677,8
0.8428863048646401,0.8306375097812043,5.667620867259169,1.6427717302284879,1.7153315994044271,8
0.8730335259780061,0.8774049657157156,5.6882915206809255,1.6584677041465603,1.7197268947159459,8
0.8946467497010823,0.9066923231827181,5.705302070349969,1.6698691288443936,1.7224327963133028,8
0.9153803869011962,0.9283393830627086,5.743248347127573,1.6808594199695668,1.7243614792540367,8
0.9354372865115791,0.9535317482067353,5.728961473751746,1.691199013928126,1.7266962098108014,8
0.9541329147163488,0.9695175939179571,5.776316669620988,1.7017888984725635,1.7282475705087859,8
0.9604824695029941,0.9752188287171035,5.7800954607559225,1.7051311882544737,1.7287752380188095,8
0.9678399418997842,0.9806767972880106,5.797517296845539,1.7092717779558255,1.7292101842895096,8
0.9755586254977281,0.9864973055531403,5.795451258975626,1.7132341374543787,1.7297503748153713,8
