R_sum,S_sum,TSE_value,R_std,S_std,Run
0.1993187828585153,0.23357572699227583,2.8318829131508387,0.5181912348347925,0.7155578566600134,12
0.17630108237504788,0.2127941845425438,2.7524557694448335,0.5064292329842814,0.6945092025758203,12
0.15396707702103282,0.192043605359624,2.670316544206313,0.49761925797059925,0.673061308766295,12
0.12778810210573843,0.16543606424916277,2.712533930743692,0.480515994992626,0.6384092427158978,12
0.09695490560160545,0.14171399127500015,2.648999226881104,0.4545371593669052,0.6198687956229384,12
0.08855007658524602,0.12012500675850703,2.5740286223819613,0.45549869213258776,0.5903398425237396,12
0.07364743863138491,0.09541577770681577,2.489371549606828,0.4444696223815249,0.563146872679647,12
0.05975078818898987,0.06998856709701691,2.410195439203065,0.43584195906192663,0.5350795958018821,12
0.04612841988175387,0.04516482012363091,2.267554432732284,0.4230699939924821,0.5066078197186341,12
0.032664880999726045,0.026564698595195457,2.2285026216581825,0.41330612978778447,0.4845156035855699,12
0.02306265048270368,0.014293135402331954,2.1041703316361766,0.40365098060112004,0.4687288478092802,12
0.005632466607157868,0.005486796848204709,2.0143404165542886,0.3918369915846549,0.46376072363739196,12
0.0023180701621233315,0.0032971400005271942,1.9214105994548605,0.384832612213161,0.4576730669063992,12
0.004088002242574762,0.001819503772749412,1.8507307926985395,0.3824799444496276,0.4531854483312474,12
0.0,0.0,1.8317558469556954,0.3795927065915663,0.4547368602162143,12
0.010631781539288293,0.004086631604447901,1.8581534922808067,0.386071748390524,0.4615586127099723,12
0.018995286951088913,0.018910204718655513,1.9575030981740336,0.38633434033682446,0.4814816439075833,12
0.006391074991335746,0.02205851717649738,2.0159835172012412,0.37356198336776525,0.49850499067678367,12
0.028352578373321276,0.04284018098979018,1.8085488493118786,0.3854589111007603,0.5262845732377232,12
0.04444056210741158,0.06352502217177022,1.7292470928740877,0.4040709875369908,0.5673664365385014,12
0.0679473431612701,0.1011052383144961,1.9113639024470985,0.437804383166837,0.6230018234272712,12
0.11808681871594272,0.1658621790229909,2.1915667892465143,0.4868013544240862,0.6928008093238595,12
0.14312509846215893,0.21664579674039047,2.3128551978735072,0.5228299474696355,0.7580437258195809,12
0.16113043510091357,0.2475523592860686,2.7221786990969914,0.557953592731243,0.7993719821050316,12
0.20802256078386955,0.32039396063610504,3.2112584204943238,0.6256968265166857,0.889539946095216,12
0.24263358544746685,0.3881827304187515,3.5303210268736644,0.6852659094535354,0.9702926189588017,12
0.30056156420999286,0.4568595354261959,3.5084405963700753,0.7467744110199318,1.0505077324563579,12
0.31870274461977094,0.5096683852947345,3.750172783276693,0.7893008058149614,1.11904401578953,12
0.33501092951675887,0.5460059796854537,3.893061973937059,0.822575053782178,1.1640435348907106,12
0.33130646276824066,0.5760701360335788,4.3049230916706005,0.8412096689114287,1.1964308596073274,12
0.369319584356843,0.6575685303824638,4.996245682388678,0.8816002774406504,1.280607362517418,12
0.3919011371676345,0.687060110272986,5.0162213935537885,0.9034899880521491,1.3165674917770924,12
0.4139655574520797,0.72433681659388,5.177877177126423,0.9300424118951631,1.3541097182342554,12
0.42849578751856715,0.7629838977767602,5.306118216028612,0.9362568233761441,1.3813355691333995,12
0.4233583299597807,0.7561469183708023,5.323586428433256,0.9408421837057982,1.3796456092874432,12
0.4185310182055,0.7693888277091253,5.452000960598609,0.9493922739900197,1.3891319280091021,12
0.4298270686522216,0.7913830795132423,5.5408475853522,0.9519606598573573,1.4067398917012701,12
0.451800923451979,0.8029616364738561,5.572951843996859,0.9563791308943644,1.4150903362506444,12
0.4652417790932389,0.8196626477954756,5.715059689178826,0.960880135144577,1.4278232079170419,12
0.4772583947093873,0.8500492045608712,5.752887962195986,0.9650464759315,1.454452238705912,12
0.5052184842631589,0.8679547893727387,5.912107164446272,0.9660799203486701,1.4707436159378562,12
0.5527580210484185,0.8860922384839459,6.062665790984134,0.9725649179756761,1.492389167032459,12
0.5528162880304345,0.8952223228579022,6.119743814519536,0.978620513753259,1.5011764144547366,12
0.5545215088390936,0.906118142004598,6.161679438271069,0.9864453075302713,1.5098125633298054,12
0.5520499534205452,0.9032510407705783,6.193491498849457,0.9925367425328384,1.5074044218571698,12
0.5549194293788332,0.9004341772880203,6.222405068767435,0.9984669411324808,1.5059901585266553,12
0.5609567006176523,0.8979434051634043,6.171321310884777,1.0033022054746679,1.5034531785167913,12
0.566118472850587,0.9029555924791121,6.1848126627074205,1.0122153698833292,1.5087086683223954,12
0.6007406466738525,0.9017682220356312,6.1962256473987365,1.0127616842385596,1.5082571451466327,12
0.6101632027851579,0.9177554113330124,6.206492868497692,1.0164365413916794,1.5220526754511816,12
0.6111524634351959,0.9520471569930811,6.196203013616608,1.0213671574271965,1.5545394631693423,12
0.6275246869233636,0.9618346144728586,6.148914117263665,1.0279861547030658,1.56460038313423,12
0.6402147342064373,0.9756804776080479,6.095448758649164,1.0313368402138567,1.5787230240917762,12
0.6294759821658068,0.972107840675478,5.974466889992334,1.0396685638609091,1.5765771063682552,12
0.6438560830223115,0.9585987367049117,5.984323474515706,1.0382628613851423,1.5651424105437473,12
0.6582805714452286,0.9447042090303854,5.965970031376709,1.0366473861861556,1.5534381095490606,12
0.6449078942210312,0.9358670961784477,6.014840548243959,1.042926606940224,1.545490944851459,12
0.6538474616006761,0.936400434149179,6.004775020311734,1.045814531790496,1.545800874983983,12
0.6645328785058002,0.9385721920922256,5.9470719340143905,1.0443298740831757,1.5485647004818905,12
0.6708257164507146,0.9438993763679709,5.975914884022875,1.0401590450527909,1.5527883940919833,12
0.6678686729489607,0.9553233657843159,5.929074540910018,1.0402686053781631,1.5621070846345007,12
0.6843149165391265,0.957948385849825,5.912768906769866,1.0403436169833111,1.5651146619550058,12
0.6913353713213433,0.9691595884809961,5.876503538511134,1.037291419427662,1.57549206093408,12
0.6927478590110722,0.9810248191085981,5.850606299934883,1.0420841181395115,1.5873859547990306,12
0.7056872659755222,0.9929492891338495,5.786170226914113,1.0471337970401047,1.6009981488883163,12
0.7142593218218173,0.9904744592254687,5.647535864260338,1.0535392794095702,1.5982968477066497,12
0.7235511791231111,0.9759176496133584,5.633182689861497,1.051605128585379,1.5841878853123759,12
