R_sum,S_sum,TSE_value,R_std,S_std,Run
0.7791431985131694,0.26421152932631836,2.1740606338881445,0.49858561204183516,0.7821424043411643,15
0.8194449307742171,0.22501009573055403,2.146083959585706,0.47688352283590957,0.7395242800581217,15
0.8280485068974945,0.23053388667773245,1.9667125922571027,0.4689391303685215,0.7436127996382847,15
0.8413894233015475,0.22474362884625107,2.050368424379296,0.47598165449588226,0.7399421488233787,15
0.8505500169598855,0.2245018646922438,2.2407290939092217,0.46981572584576126,0.7352244376181548,15
0.8956146244729132,0.1785147452861661,2.1491877745885786,0.44062539759474134,0.6849805826631384,15
0.9117732228944079,0.18085482620038315,2.0068220151157385,0.42769509451329857,0.6881672707248446,15
0.9177157614453064,0.17553120450693072,2.0856120104485996,0.4177970958880208,0.6770013150806651,15
0.9305105687852536,0.1734361536478237,1.9953387141143946,0.4136248694669657,0.6780325595482585,15
0.9464462640065922,0.15362136049224853,1.7911252335126981,0.40138556992061847,0.6721317529370805,15
0.9061030819353157,0.16702202444809877,2.3607025783888247,0.4257603003642129,0.6839305942700302,15
0.910892285333618,0.17285902187719754,2.3813983120618865,0.4361583310088934,0.688619409798414,15
0.8997235517886132,0.17495377110741156,2.6606770134462803,0.45270011760726825,0.7017907032654505,15
0.9094386255995869,0.16444494103986285,2.5146610970713623,0.4552127384383418,0.7002762585495707,15
0.9143205123974888,0.14069626236761493,2.4259049653561053,0.45050877094544406,0.676117641245888,15
0.8768554882152491,0.16368432664748672,2.8775438317359545,0.46494735047895297,0.6879058197691925,15
0.8893426381677393,0.13586487817938145,2.7331194808121273,0.4550719821201766,0.6598834809424834,15
0.9056611044909565,0.11533549738739915,2.6293814203128285,0.4419040163716495,0.6410603162341555,15
0.916509806549655,0.1094409537632611,2.469918972322463,0.43909987314392945,0.6348782847551653,15
0.9028880642716365,0.1280461601642992,2.6329396391570516,0.4459348373687766,0.6549148105426527,15
0.9281379753815965,0.07513818376610047,2.5036767797130075,0.4323126464397731,0.5930649721349333,15
0.9136696996911848,0.08460422918817677,2.528586341894284,0.43523755464588937,0.6008162514366893,15
0.898221175270106,0.08846308328703989,2.366693759366262,0.4386872092200304,0.596535202208038,15
0.9306775312521691,0.06453692220570682,2.5619124981106376,0.4142304168719077,0.5791062574176874,15
0.9303038249759397,0.06242187379106237,2.27008011044948,0.4086387661518338,0.5741349787033617,15
0.9205854789625023,0.06222165673710026,2.1700197889164166,0.4128462739959285,0.5760365247795328,15
0.9133218115915792,0.06473086137659995,2.2151952961626504,0.4260782047077896,0.5808964621418454,15
0.9283070360780064,0.046450034096350186,2.0950993237777022,0.4207188097072778,0.5609131807253267,15
0.9460342910504765,0.029771463192723165,2.0013320221525874,0.4130731106101099,0.5436985189190872,15
0.9569258511952748,0.01801225165155012,1.9071815108001482,0.4020768058607322,0.5337978252742233,15
0.967032275332344,0.020817955436348453,1.9298922979198245,0.39641298186795587,0.5409637258522443,15
0.998277165396471,0.0,1.9757156709977244,0.36882371508266637,0.516632586300017,15
1.0,0.03889195028825282,1.9323609985145387,0.374075685907768,0.5646976868474202,15
0.9715103643452783,0.07476879715438946,2.093865384357687,0.4081062045747018,0.6157990215133591,15
0.9472719957856707,0.13937280181907385,2.23870243271394,0.4540805076422786,0.7122209065816648,15
0.9031023961977585,0.19730539504314754,2.0772923212960825,0.5307915958789367,0.799068721067383,15
0.8549327918434572,0.2698191586454377,2.374671947278129,0.6137355310105259,0.9060609025835104,15
0.8331654334221276,0.33902711314934364,2.491478627776793,0.6610489336199667,0.9951493357267752,15
0.8034842549193442,0.38835620427454626,2.520237327154426,0.7130896290761701,1.051029720007224,15
0.7918329305743623,0.4203582720609052,2.5366546748945167,0.7149654476258619,1.0702671145886036,15
0.7671505861238724,0.47494212454944224,2.7473397342699157,0.7516128258291459,1.1318321108801523,15
0.7558546758046353,0.5083018798886189,2.7126118371148573,0.7520288050375981,1.1539319196532496,15
0.7223207637212187,0.5367532405592469,2.680043654509322,0.7660612959860251,1.168847486183192,15
0.7134654449941832,0.5754625053733332,2.875637563408347,0.7744204525190712,1.2005316049520007,15
0.6798694360216984,0.6033475167882436,2.9673277637771456,0.7858044502214031,1.2223376167589042,15
0.6296659068383268,0.6344248790188677,2.860818255318057,0.8180597275051409,1.2474712302033995,15
0.6049657317518161,0.7049690790846084,3.085309877895832,0.8546346522761893,1.306071089201037,15
0.5481455215615906,0.7708249984475325,3.3450023888463494,0.8652394933565271,1.3585326927517034,15
0.5383431134466311,0.792299466544218,3.4493947289063605,0.8739879518961096,1.376940170802433,15
0.47831441180632706,0.7966607105421453,3.3606445232318856,0.8870591625123138,1.386299704197554,15
0.42374369882502794,0.8618949839451719,3.928577203819324,0.8908774991588351,1.44019570091665,15
0.3864684628317283,0.9119343107688934,4.218762553462599,0.8921216034534251,1.4878389020436364,15
0.3464802364077224,0.9067621491683073,4.289998378684595,0.9119123769178307,1.4849725913251601,15
0.3430330306634333,0.9066229122207359,4.247738232257266,0.929149579201886,1.4843732648695391,15
0.3381550234496596,0.894603358707868,4.226347577699116,0.9332583408850588,1.4717590713809958,15
0.3294377127745121,0.8897761315285831,4.1947209227664555,0.9389538906104513,1.4666188507323656,15
0.3186981718720561,0.9024604625346093,4.357241021954437,0.9372487435682363,1.478201132361218,15
0.30829152859053466,0.9096687107563377,4.556700466258038,0.9420572385647755,1.486501724137353,15
0.2625430510944615,0.9277718629729357,4.859818906938862,0.9475639396417356,1.5043251015728738,15
0.23956270118869524,0.9333854700597819,5.030301294134041,0.9515511417593414,1.5097347451460186,15
0.23055442562796,0.9333148918687857,5.04212037647867,0.9560210274239612,1.509380064314609,15
0.22272638873317613,0.9318056556370863,5.08016752601344,0.9597470470520495,1.5077037173820236,15
0.22570864528157983,0.9240631392481327,5.044688123862498,0.9602713212192322,1.4997234493180338,15
0.2274159771184086,0.9128969988465773,4.9854205734126165,0.9623163326086273,1.4881611783706175,15
0.21850142866587796,0.9089340923293112,4.993353158895502,0.9640511068920298,1.4839846205387761,15
0.2141387321860207,0.906267015387166,4.987121583010208,0.9655086428444112,1.4810702729110787,15
0.21492390540129933,0.8965458163841263,4.957030434874154,0.969244621914839,1.4707995375979512,15
0.22805869364851225,0.8857294547691086,4.937985936329551,0.9660543912439441,1.459376112845448,15
0.2600220035318646,0.871043395948557,4.915906234941076,0.9586396628776042,1.4458833456139824,15
0.2475234491693442,0.8730201738384734,5.09804024104644,0.9552699199635146,1.4477982501592104,15
0.23168523334308364,0.8746096410081008,5.21319406964407,0.9603775156285393,1.450394949599214,15
0.22439497639022066,0.8725112023687138,5.203375315718733,0.9615790064068076,1.4482506185015114,15
0.21362948789138045,0.8690585811827559,5.242001147850356,0.9661176025379757,1.444630570395875,15
0.2165026848426091,0.8534537863221965,5.249857688688746,0.9645950563880874,1.4289252594378663,15
0.2391867823370391,0.8376025621013876,5.237593955197566,0.9549552069315249,1.4120288635969749,15
0.26313402615681236,0.8255248971874783,5.230691596154925,0.9443266542620856,1.3987970947534283,15
0.29026103469865305,0.81732128363835,5.150941296223671,0.9295646352357751,1.3892216135836135,15
0.32271213837197205,0.8477101589197,5.1957838009431025,0.9551737411273713,1.4195122976986192,15
0.27359283386200367,0.8954508731858222,5.617967455263144,0.9647435412274981,1.473839659379443,15
0.24042162357268523,0.9306432423903365,6.075628541676132,0.97656505147112,1.514472808277373,15
0.24691253750439013,0.9133956704826074,6.088039797558082,0.9757558409171342,1.496963196878874,15
0.2682715107090579,0.899285569267983,6.071265519360903,0.9683223484730488,1.4837521065284842,15
0.2326883657677497,0.9184869871533781,6.0066647510884685,0.9778397064667882,1.4995897657743782,15
0.2156461240441424,0.9791141931201811,6.272080901435046,1.0063529055150278,1.5652714218030728,15
0.15779092859285598,1.0,6.069371310136442,1.0450740740694067,1.5864301030716004,15
0.14910832564174176,0.991683156229893,6.046679608871394,1.0483974828849274,1.5773979938520741,15
0.1455146162839361,0.9934925150906031,6.094498822017512,1.0499685563230743,1.578858244507075,15
0.15467437841923173,0.9773330783993213,6.11600556266388,1.0473970987871843,1.5619394697124733,15
0.16553627268467894,0.9616303304891165,6.1875335230758886,1.044047565657105,1.546378471379779,15
0.13906971927417602,0.9742334305680964,6.086881619058838,1.0476672219874423,1.5599730748207226,15
0.1089275014952084,0.9738943015756317,6.039314144121236,1.040993572752923,1.5696714797055757,15
0.1019587591103613,0.9671312341612051,6.082777753719161,1.0440122663112168,1.5623870449443935,15
0.11093952804736887,0.9553499700854754,6.163462999699381,1.0430970903264989,1.5502180416535465,15
0.12482412223469014,0.9501500900047446,6.217396749353271,1.0337244492580098,1.546404797794468,15
0.045366265598551,0.9742345219209115,5.957251396378581,1.0919893069913222,1.5679792853896684,15
0.016690281128578073,0.9628953274659227,5.96350517426922,1.086897409610435,1.5587093350586942,15
0.0012235610018619413,0.9587361394987564,5.990279136612485,1.0905209926469102,1.5542376013028787,15
0.0,0.958202626699552,6.053737585819386,1.0884955924196666,1.5532236603961125,15
0.004262983584529491,0.9498659425988528,6.108969306304645,1.0826763801244335,1.544343619950998,15
0.014637085714718464,0.9378463387786139,6.130918856307608,1.0793976397043412,1.5319166827456758,15
