R_sum,S_sum,TSE_value,R_std,S_std,Run
0.5146151725754982,0.43675232346080706,3.523761447479293,0.6081021765144887,0.9541007621661333,8
0.5098501069233684,0.44185138299035465,3.4695874058133294,0.6158483026851502,0.9523916665867919,8
0.5299185696853603,0.41823740048071073,3.3111955256987895,0.6022363034848291,0.9260248900272819,8
0.5494258605337315,0.39704121456064545,3.1954918252050906,0.5904444515965875,0.9009026128784047,8
0.5736855901838469,0.37159539835848315,3.2816995320591693,0.5763983015262282,0.8803364621062701,8
0.5879454512118136,0.35537863451297197,3.0804086731210334,0.5684678283447231,0.8614782226272782,8
0.5991646350945219,0.33208784889238235,3.182819586132421,0.5668893460952057,0.8365565075678293,8
0.6191288889530957,0.31992836135235153,3.0372157006130167,0.5540949389174381,0.8293290673308994,8
0.6260105567744327,0.3160981589784012,3.27019864861812,0.5600160602193366,0.8280575795136786,8
0.6456422898056807,0.2853456387811204,3.036186121449954,0.5400024565607574,0.789412839598885,8
0.6581855194255525,0.2780671382417709,2.8900125726682204,0.5389309661946703,0.7890885806283162,8
0.6793586050499987,0.23719860758069755,2.930590912293672,0.5236423660949648,0.743079573599942,8
0.6869258316969039,0.21965453430132287,2.9114185005963042,0.5243886207383252,0.7236433237370524,8
0.6959105810443265,0.1993314095723112,2.853797275274841,0.5219462498319932,0.701763734826497,8
0.7116049298724789,0.17831283057665004,2.735670931339699,0.5126502943976573,0.6797574454308253,8
0.7194082909313154,0.16484000774701907,2.7367684272939723,0.504311071132988,0.6653677058768842,8
0.7210607153298668,0.15504251412830494,2.6308997282492323,0.49714124824924705,0.6519985444351324,8
0.7263692664435729,0.14064874664940608,2.589029507729104,0.49309237897947616,0.6341054317931957,8
0.7339352470122271,0.12210287310193868,2.528868724666258,0.48680303743885056,0.6131442863500801,8
0.7627698548653091,0.11132210099089604,2.62958334533391,0.47711427472205825,0.6063305809176266,8
0.7555087512376357,0.11620516482212313,2.4438262607609342,0.4745674041660827,0.612285130609792,8
0.7538324493402841,0.0947403193345108,2.4408648868437646,0.47442182061230476,0.5808943980038657,8
0.7575719593837984,0.11999603151563695,2.2860975547210813,0.47868091492006304,0.6162303766060709,8
0.7656713685748153,0.12767300056596584,2.301717115747775,0.4805298715059102,0.6283138179133612,8
0.7800177670708818,0.11050626630204675,2.2057380179517456,0.46778891257795563,0.6117898511467307,8
0.7954127975759581,0.09774340863616765,2.056439130596607,0.46063286301157946,0.6002317014047753,8
0.8052089143008476,0.11555563350671114,1.9334077978096937,0.473957523120215,0.6390695035492368,8
0.8248816096863018,0.09916060453316812,1.902528026754374,0.4592720587311657,0.6179563109933699,8
0.8388666451456597,0.09903930236278129,1.8529848322595053,0.46516415209627365,0.6275835875972186,8
0.8128618990347724,0.14996656405263076,2.133878990311267,0.4694029323309018,0.6612971660832089,8
0.8132848214782162,0.135796442497932,2.05314672120951,0.4576627500271879,0.6555593064745194,8
0.8454497200656268,0.11049918367245887,1.8951810715768482,0.4411164297968364,0.6350117109158984,8
0.8689820812056868,0.09232429942033983,1.7535156904448794,0.41549692596469934,0.6008952081385874,8
0.890370475115289,0.07269859241267054,1.6251222698759238,0.3878516990656246,0.5754478598900785,8
0.9046936879451243,0.06280384670119847,1.357557957945842,0.37104154300055314,0.5796951448910138,8
0.9193588742926635,0.05044605228671412,1.1829091180723532,0.3630638080925716,0.5574667432607594,8
0.9274636459856411,0.049530138427955214,0.9465305877670153,0.390050800993598,0.5729823054144163,8
0.9419550200449921,0.04477022852085852,1.2292771097587645,0.3906561373325789,0.5614332131987274,8
0.9646598159303006,0.02359696289548357,0.9332149775020198,0.3886707118350592,0.5542773314219713,8
0.9686899631740089,0.034038841866831065,0.9769166762748231,0.4211815898723407,0.567344625213004,8
1.0,0.0,0.9877358435984164,0.3932350817120473,0.5317892536316672,8
0.978922753907473,0.020982462275584427,0.7960544946413741,0.4242097610332777,0.5470816404403996,8
0.9130426522863285,0.09426838666020923,0.9912523930933883,0.46026452099506654,0.5963559627984202,8
0.9078787004218645,0.08526070930430478,0.7061981773424161,0.49271379355192596,0.5923277475100022,8
0.8101673397700209,0.11070818447128719,1.1316009371529396,0.4563316873208419,0.6026174688828168,8
0.8063576963907474,0.10966081033712323,1.1980364751263275,0.4555007530326795,0.60087933348531,8
